year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws
2012,12,24,4,FALSE,-21,-18,1028,cv,1.78
2012,12,24,5,FALSE,-20,-16,1028,NW,0.89
2012,12,24,6,FALSE,-20,-17,1028,NW,2.68
2012,12,24,7,FALSE,-21,-18,1028,NW,5.81
2012,12,24,8,FALSE,-20,-17,1028,NW,7.6
2012,12,24,9,FALSE,-18,-13,1027,NW,9.39
2012,12,24,10,FALSE,-17,-11,1027,NW,11.18
2012,12,24,11,FALSE,-18,-9,1027,NW,12.97
2012,12,24,12,FALSE,-19,-8,1026,NW,14.76
2012,12,24,13,FALSE,-18,-7,1024,cv,1.79
2012,12,24,14,FALSE,-17,-6,1024,SE,1.79
2012,12,24,15,FALSE,-16,-7,1024,SE,3.58
2012,12,24,16,FALSE,-16,-7,1024,SE,5.37
2012,12,24,17,FALSE,-15,-9,1026,NW,4.02
2012,12,24,18,FALSE,-18,-7,1028,NW,8.94
2012,12,24,19,FALSE,-23,-7,1031,NW,17.88
2012,12,24,20,FALSE,-24,-8,1031,NW,25.03
2012,12,24,21,FALSE,-22,-10,1032,NW,30.84
2012,12,24,22,FALSE,-24,-9,1032,NW,38.89
2012,12,24,23,FALSE,-24,-10,1034,NW,42.91
2012,12,25,0,FALSE,-25,-10,1034,NW,48.72
2012,12,25,1,FALSE,-26,-10,1035,NW,55.87
2012,12,25,2,FALSE,-25,-10,1036,NW,61.68
2012,12,25,3,FALSE,-24,-10,1036,NW,70.62
2012,12,25,4,FALSE,-26,-10,1036,NW,79.56
2012,12,25,5,FALSE,-25,-11,1036,NW,85.37
2012,12,25,6,FALSE,-25,-12,1037,NE,4.02
2012,12,25,7,FALSE,-25,-12,1038,NE,8.94
2012,12,25,8,FALSE,-25,-11,1039,NE,12.07
2012,12,25,9,FALSE,-26,-10,1040,NE,16.99
2012,12,25,10,FALSE,-25,-8,1041,NE,20.12
2012,12,25,11,FALSE,-26,-7,1040,NE,23.25
2012,12,25,12,FALSE,-26,-7,1040,NE,26.38
2012,12,25,13,FALSE,-26,-7,1039,SE,1.79
2012,12,25,14,FALSE,-26,-7,1038,cv,0.89
2012,12,25,15,FALSE,-25,-5,1038,NW,3.13
2012,12,25,16,FALSE,-25,-6,1038,NE,1.79
2012,12,25,17,FALSE,-22,-8,1038,NE,2.68
2012,12,25,18,FALSE,-23,-8,1038,NE,3.57
2012,12,25,19,FALSE,-22,-9,1039,NW,0.89
2012,12,25,20,FALSE,-19,-10,1039,cv,0.45
2012,12,25,21,FALSE,-18,-12,1039,cv,1.34
2012,12,25,22,FALSE,-20,-12,1039,cv,2.23
2012,12,25,23,FALSE,-18,-13,1039,NE,0.89
2012,12,26,0,FALSE,-17,-13,1039,SE,0.89
2012,12,26,1,FALSE,-19,-14,1039,NE,0.89
2012,12,26,2,FALSE,-18,-14,1039,NE,1.78
2012,12,26,3,FALSE,-19,-14,1039,cv,0.45
2012,12,26,4,FALSE,-19,-15,1038,NW,1.79
2012,12,26,5,FALSE,-18,-15,1037,NE,0.89
2012,12,26,6,FALSE,-18,-15,1037,NW,1.79
2012,12,26,7,FALSE,-20,-17,1038,NW,4.92
2012,12,26,8,FALSE,-19,-16,1038,NE,0.89
2012,12,26,9,FALSE,-17,-13,1038,NE,2.68
2012,12,26,10,FALSE,-16,-10,1038,cv,0.89
2012,12,26,11,FALSE,-17,-9,1037,cv,1.78
2012,12,26,12,FALSE,-18,-8,1036,cv,2.67
2012,12,26,13,FALSE,-17,-7,1035,cv,3.56
2012,12,26,14,FALSE,-17,-6,1034,cv,4.45
2012,12,26,15,FALSE,-16,-6,1033,cv,5.34
2012,12,26,16,FALSE,-16,-6,1033,NE,0.89
2012,12,26,17,FALSE,-16,-9,1033,NE,1.78
2012,12,26,18,FALSE,-15,-10,1033,SE,0.89
2012,12,26,19,FALSE,-15,-10,1033,SE,1.78
2012,12,26,20,FALSE,-16,-11,1033,NE,0.89
2012,12,26,21,FALSE,-16,-13,1033,NE,1.78
2012,12,26,22,FALSE,-16,-12,1033,cv,0.89
2012,12,26,23,FALSE,-16,-13,1032,NW,1.79
2012,12,27,0,FALSE,-17,-14,1032,NW,4.92
2012,12,27,1,FALSE,-16,-12,1032,NW,6.71
2012,12,27,2,FALSE,-16,-14,1031,NW,8.5
2012,12,27,3,FALSE,-16,-13,1031,NW,10.29
2012,12,27,4,FALSE,-17,-14,1030,NW,12.08
2012,12,27,5,FALSE,-17,-15,1029,NW,15.21
2012,12,27,6,FALSE,-18,-15,1029,NW,18.34
2012,12,27,7,FALSE,-17,-15,1029,NW,20.13
2012,12,27,8,FALSE,-16,-13,1029,NW,23.26
2012,12,27,9,FALSE,-14,-10,1030,NW,26.39
2012,12,27,10,FALSE,-14,-9,1030,NW,29.52
2012,12,27,11,FALSE,-14,-7,1030,NW,32.65
2012,12,27,12,FALSE,-14,-6,1029,NW,34.44
2012,12,27,13,FALSE,-14,-5,1027,cv,0.89
2012,12,27,14,FALSE,-14,-5,1027,cv,1.78
2012,12,27,15,FALSE,-13,-5,1026,cv,2.67
2012,12,27,16,FALSE,-13,-5,1026,SE,0.89
2012,12,27,17,FALSE,-14,-7,1026,SE,1.78
2012,12,27,18,FALSE,-14,-8,1027,cv,0.45
2012,12,27,19,FALSE,-14,-10,1027,NW,1.79
2012,12,27,20,FALSE,-14,-11,1027,NW,3.58
2012,12,27,21,FALSE,-14,-11,1027,NE,0.89
2012,12,27,22,FALSE,-14,-11,1027,cv,0.89
2012,12,27,23,FALSE,-14,-11,1027,NW,0.89
2012,12,28,0,FALSE,-13,-11,1027,NW,4.91
2012,12,28,1,FALSE,-12,-9,1027,NW,5.8
2012,12,28,2,FALSE,-12,-9,1027,NW,7.59
2012,12,28,3,FALSE,-12,-8,1026,NW,10.72
2012,12,28,4,FALSE,-12,-8,1025,NW,12.51
2012,12,28,5,FALSE,-13,-8,1025,NW,16.53
2012,12,28,6,FALSE,-13,-8,1026,NW,19.66
2012,12,28,7,FALSE,-13,-8,1026,NW,23.68
2012,12,28,8,FALSE,-13,-8,1026,NW,26.81
2012,12,28,9,FALSE,-12,-7,1026,NW,29.94
2012,12,28,10,FALSE,-12,-7,1027,NW,33.07
2012,12,28,11,FALSE,-12,-6,1027,NW,34.86
2012,12,28,12,FALSE,-12,-6,1027,NW,36.65
2012,12,28,13,2,-12,-6,1026,NW,38.44
2012,12,28,14,2,-11,-5,1025,NW,41.57
2012,12,28,15,2,-11,-5,1025,NW,43.36
2012,12,28,16,2,-11,-4,1025,NW,46.49
2012,12,28,17,2,-11,-4,1026,NW,48.28
2012,12,28,18,2,-11,-5,1027,NW,51.41
2012,12,28,19,2,-7,-5,1027,NW,54.54
2012,12,28,20,2,-6,-6,1027,NW,56.33
2012,12,28,21,2,-6,-5,1028,NW,59.46
2012,12,28,22,2,-6,-6,1028,NW,61.25
2012,12,28,23,2,-6,-5,1027,NE,1.79
2012,12,29,0,2,-6,-5,1028,NW,4.02
2012,12,29,1,2,-7,-6,1029,NW,8.04
2012,12,29,2,1,-9,-4,1029,NW,12.96
2012,12,29,3,1,-12,-3,1029,NW,20.11
2012,12,29,4,1,-14,-4,1029,NW,25.92
2012,12,29,5,1,-15,-4,1029,NW,30.84
2012,12,29,6,1,-17,-5,1030,NW,36.65
2012,12,29,7,1,-19,-6,1031,NW,42.46
2012,12,29,8,1,-20,-6,1031,NW,49.61
2012,12,29,9,1,-19,-5,1032,NW,53.63
2012,12,29,10,1,-19,-4,1032,NW,64.81
2012,12,29,11,1,-18,-4,1032,NW,75.99
2012,12,29,12,1,-19,-3,1032,NW,85.82
2012,12,29,13,1,-20,-4,1031,NW,97.89
2012,12,29,14,1,-21,-3,1030,NW,106.83
2012,12,29,15,1,-20,-3,1030,NW,115.77
2012,12,29,16,1,-20,-3,1030,NW,123.82
2012,12,29,17,1,-18,-4,1030,NW,132.76
2012,12,29,18,1,-18,-4,1030,NW,139.91
2012,12,29,19,1,-21,-5,1031,NW,147.06
2012,12,29,20,1,-20,-7,1031,cv,0.89
2012,12,29,21,1,-20,-6,1031,NW,3.13
2012,12,29,22,1,-20,-6,1031,NW,7.15
2012,12,29,23,1,-20,-6,1031,NW,10.28
2012,12,30,0,1,-21,-6,1030,NW,16.09
2012,12,30,1,1,-21,-6,1029,NW,19.22
2012,12,30,2,1,-20,-7,1028,NW,22.35
2012,12,30,3,1,-20,-6,1028,NW,26.37
2012,12,30,4,1,-20,-5,1027,NW,32.18
2012,12,30,5,1,-20,-6,1026,NW,35.31
2012,12,30,6,1,-20,-5,1026,NW,41.12
2012,12,30,7,1,-20,-5,1026,NW,45.14
2012,12,30,8,1,-17,-7,1026,NW,48.27
2012,12,30,9,1,-18,-4,1026,NW,52.29
2012,12,30,10,1,-18,-3,1026,NW,58.1
2012,12,30,11,1,-20,-2,1026,NW,66.15
2012,12,30,12,1,-19,-2,1025,NW,74.2
2012,12,30,13,1,-19,-1,1024,NW,82.25
2012,12,30,14,1,-20,-1,1024,NW,90.3
2012,12,30,15,1,-21,-1,1024,NW,98.35
2012,12,30,16,1,-20,-1,1024,NW,106.4
2012,12,30,17,1,-20,-3,1024,NW,112.21
2012,12,30,18,1,-20,-4,1024,NW,115.34
2012,12,30,19,1,-20,-5,1024,NW,118.47
2012,12,30,20,1,-19,-7,1024,NW,120.26
2012,12,30,21,1,-18,-10,1024,cv,0.89
2012,12,30,22,1,-17,-11,1024,NE,1.79
2012,12,30,23,1,-17,-10,1023,cv,0.89
2012,12,31,0,1,-16,-11,1023,cv,1.78
2012,12,31,1,1,-17,-13,1022,cv,2.67
2012,12,31,2,1,-18,-14,1022,cv,3.56
2012,12,31,3,1,-18,-14,1022,NW,1.79
2012,12,31,4,1,-18,-14,1021,NW,3.58
2012,12,31,5,1,-19,-14,1021,NW,5.37
2012,12,31,6,1,-18,-15,1020,NW,7.16
2012,12,31,7,1,-18,-14,1020,NW,10.29
2012,12,31,8,1,-18,-14,1020,NW,13.42
2012,12,31,9,1,-16,-11,1020,NW,15.21
2012,12,31,10,1,-16,-9,1020,NW,17
2012,12,31,11,1,-15,-5,1019,cv,0.89
2012,12,31,12,1,-16,-3,1018,cv,1.78
2012,12,31,13,1,-17,-2,1017,cv,2.67
2012,12,31,14,1,-16,-1,1016,cv,3.56
2012,12,31,15,1,-16,0,1016,SE,1.79
2012,12,31,16,1,-17,0,1016,SE,4.92
2012,12,31,17,1,-15,0,1016,NW,4.02
2012,12,31,18,1,-15,-2,1016,NW,7.15
2012,12,31,19,1,-13,-5,1017,SE,0.89
2012,12,31,20,1,-14,-6,1017,cv,0.89
2012,12,31,21,1,-14,-9,1018,NW,1.79
2012,12,31,22,1,-12,-8,1018,cv,0.89
2012,12,31,23,1,-10,-6,1018,NW,1.79
2013,1,1,0,1,-10,-5,1018,NW,5.81
2013,1,1,1,1,-11,-7,1017,NW,9.83
2013,1,1,2,1,-11,-7,1017,NW,11.62
2013,1,1,3,1,-14,-10,1018,NW,14.75
2013,1,1,4,1,-15,-10,1018,cv,0.45
2013,1,1,5,1,-15,-12,1019,NW,3.13
2013,1,1,6,1,-15,-11,1020,cv,0.89
2013,1,1,7,1,-16,-6,1020,NW,4.92
2013,1,1,8,1,-18,-6,1021,NW,8.94
2013,1,1,9,1,-19,-5,1022,NW,13.86
2013,1,1,10,1,-22,-3,1023,NW,21.01
2013,1,1,11,1,-22,-3,1024,NW,29.95
2013,1,1,12,1,-23,-3,1023,NW,38
2013,1,1,13,1,-23,-4,1023,NW,46.05
2013,1,1,14,1,-23,-4,1024,NW,54.1
2013,1,1,15,1,-25,-5,1025,NW,63.04
2013,1,1,16,1,-25,-6,1026,NW,71.09
2013,1,1,17,1,-25,-7,1027,NW,79.14
2013,1,1,18,1,-27,-8,1028,NW,87.19
2013,1,1,19,1,-26,-9,1029,NW,96.13
2013,1,1,20,1,-26,-10,1030,NW,103.28
2013,1,1,21,1,-27,-10,1031,NW,111.33
2013,1,1,22,1,-27,-11,1032,NW,118.48
2013,1,1,23,1,-28,-11,1033,NW,126.53
2013,1,2,0,1,-28,-12,1033,NW,134.58
2013,1,2,1,1,-28,-12,1033,NW,141.73
2013,1,2,2,1,-28,-12,1034,NW,148.88
2013,1,2,3,1,-28,-12,1035,NW,156.03
2013,1,2,4,1,-28,-12,1035,NW,163.18
2013,1,2,5,1,-28,-13,1036,NW,168.99
2013,1,2,6,1,-28,-13,1036,NW,177.04
2013,1,2,7,1,-28,-13,1036,NW,185.09
2013,1,2,8,1,-27,-12,1037,NW,194.03
2013,1,2,9,1,-27,-11,1039,NW,202.08
2013,1,2,10,1,-28,-10,1040,NW,213.26
2013,1,2,11,1,-28,-9,1041,NW,223.09
2013,1,2,12,1,-29,-9,1041,NW,234.27
2013,1,2,13,1,-28,-8,1040,NW,245.45
2013,1,2,14,1,-27,-8,1040,NW,256.63
2013,1,2,15,1,-27,-8,1040,NW,267.81
2013,1,2,16,1,-27,-8,1041,NW,277.64
2013,1,2,17,1,-27,-8,1042,NW,287.47
2013,1,2,18,1,-26,-10,1043,NW,296.41
2013,1,2,19,1,-26,-10,1044,NW,306.24
2013,1,2,20,1,-28,-10,1044,NW,315.18
2013,1,2,21,1,-27,-10,1045,NW,325.01
2013,1,2,22,1,-27,-11,1046,NW,332.16
2013,1,2,23,1,-26,-11,1046,NW,341.1
2013,1,3,0,1,-27,-11,1046,NW,350.04
2013,1,3,1,1,-28,-11,1046,NW,359.87
2013,1,3,2,1,-28,-11,1046,NW,367.02
2013,1,3,3,1,-28,-12,1046,NW,375.07
2013,1,3,4,1,-28,-12,1046,NW,384.01
2013,1,3,5,1,-28,-12,1045,NW,393.84
2013,1,3,6,1,-27,-13,1045,NE,4.92
2013,1,3,7,1,-26,-14,1045,NE,9.84
2013,1,3,8,1,-25,-12,1046,NW,1.79
2013,1,3,9,1,-26,-10,1046,NE,4.02
2013,1,3,10,1,-26,-9,1046,NE,8.04
2013,1,3,11,1,-25,-8,1046,NW,4.92
2013,1,3,12,1,-25,-7,1044,NE,4.02
2013,1,3,13,1,-24,-6,1043,NW,4.02
2013,1,3,14,1,-24,-6,1042,NE,3.13
2013,1,3,15,1,-24,-5,1041,NW,3.13
2013,1,3,16,1,-23,-5,1041,NW,4.92
2013,1,3,17,1,-23,-8,1041,cv,0.89
2013,1,3,18,1,-20,-9,1041,NE,1.79
2013,1,3,19,1,-21,-10,1041,NW,1.79
2013,1,3,20,1,-21,-11,1040,NW,3.58
2013,1,3,21,1,-21,-11,1040,NW,5.37
2013,1,3,22,1,-21,-12,1040,NW,7.16
2013,1,3,23,1,-21,-12,1040,NW,10.29
2013,1,4,0,1,-21,-14,1039,NW,12.08
2013,1,4,1,1,-21,-15,1039,NW,15.21
2013,1,4,2,1,-22,-16,1038,NW,18.34
2013,1,4,3,1,-22,-17,1038,NW,20.13
2013,1,4,4,1,-21,-14,1037,NW,23.26
2013,1,4,5,1,-22,-15,1036,NW,26.39
2013,1,4,6,1,-23,-16,1036,NW,28.18
2013,1,4,7,1,-22,-15,1035,NW,29.97
2013,1,4,8,1,-22,-16,1035,NW,31.76
2013,1,4,9,1,-20,-11,1035,NW,34.89
2013,1,4,10,1,-21,-8,1035,NW,38.02
2013,1,4,11,1,-22,-7,1034,cv,0.89
2013,1,4,12,1,-21,-5,1032,NW,1.79
2013,1,4,13,1,-22,-5,1031,NW,4.92
2013,1,4,14,1,-22,-3,1029,cv,1.79
2013,1,4,15,1,-23,-3,1029,NW,3.13
2013,1,4,16,1,-23,-4,1029,SE,3.13
2013,1,4,17,1,-22,-4,1028,SE,4.92
2013,1,4,18,1,-21,-9,1028,NE,1.79
2013,1,4,19,1,-20,-9,1028,cv,0.45
2013,1,4,20,1,-18,-10,1029,cv,0.9
2013,1,4,21,2,-18,-12,1029,cv,1.79
2013,1,4,22,2,-18,-13,1029,cv,2.68
2013,1,4,23,2,-19,-15,1029,NW,1.79
2013,1,5,0,2,-18,-14,1029,NW,2.68
2013,1,5,1,2,-20,-14,1028,cv,0.89
2013,1,5,2,1,-20,-11,1028,NE,3.13
2013,1,5,3,1,-22,-14,1028,NW,3.13
2013,1,5,4,1,-21,-14,1028,NW,8.05
2013,1,5,5,1,-21,-12,1028,NW,12.97
2013,1,5,6,1,-22,-10,1028,NE,4.92
2013,1,5,7,1,-23,-11,1029,NW,4.02
2013,1,5,8,1,-22,-8,1029,NW,8.04
2013,1,5,9,1,-23,-7,1030,NE,4.92
2013,1,5,10,1,-23,-5,1030,NE,10.73
2013,1,5,11,1,-23,-2,1030,NW,4.92
2013,1,5,12,1,-22,-3,1029,NE,4.92
2013,1,5,13,1,-22,-2,1028,NE,9.84
2013,1,5,14,1,-22,-1,1027,NE,13.86
2013,1,5,15,1,-22,0,1028,NE,16.99
2013,1,5,16,1,-22,-1,1028,NE,18.78
2013,1,5,17,1,-21,-3,1028,NE,19.67
2013,1,5,18,1,-20,-5,1029,NE,20.56
2013,1,5,19,1,-20,-8,1029,NW,1.79
2013,1,5,20,1,-19,-10,1029,NW,4.92
2013,1,5,21,1,-20,-9,1029,NW,8.05
2013,1,5,22,1,-20,-9,1030,NW,11.18
2013,1,5,23,1,-18,-9,1030,NW,14.31
2013,1,6,0,1,-19,-10,1030,NE,1.79
2013,1,6,1,1,-18,-8,1030,NE,4.92
2013,1,6,2,1,-19,-10,1030,NW,3.13
2013,1,6,3,1,-18,-11,1030,NW,7.15
2013,1,6,4,1,-18,-13,1029,NW,10.28
2013,1,6,5,1,-18,-13,1029,NW,14.3
2013,1,6,6,1,-18,-12,1029,NW,18.32
2013,1,6,7,1,-18,-12,1029,NW,22.34
2013,1,6,8,1,-18,-11,1029,NW,25.47
2013,1,6,9,1,-17,-7,1030,NW,28.6
2013,1,6,10,1,-18,-5,1030,NW,31.73
2013,1,6,11,1,-19,-3,1029,NW,34.86
2013,1,6,12,1,-19,-3,1028,NE,1.79
2013,1,6,13,1,-19,-2,1027,NW,1.79
2013,1,6,14,1,-19,-1,1026,NW,3.58
2013,1,6,15,1,-19,-1,1025,SE,3.13
2013,1,6,16,1,-18,-1,1025,SE,6.26
2013,1,6,17,2,-18,-1,1025,SE,9.39
2013,1,6,18,2,-17,-3,1025,SE,12.52
2013,1,6,19,2,-16,-2,1026,SE,15.65
2013,1,6,20,3,-16,-6,1025,cv,0.45
2013,1,6,21,3,-15,-7,1026,NE,0.89
2013,1,6,22,3,-14,-9,1026,cv,0.89
2013,1,6,23,3,-14,-10,1026,SE,0.89
2013,1,7,0,2,-14,-10,1026,cv,0.45
2013,1,7,1,2,-16,-12,1026,NW,1.79
2013,1,7,2,2,-17,-13,1025,NW,4.92
2013,1,7,3,1,-16,-12,1025,NW,8.05
2013,1,7,4,1,-17,-12,1025,NW,9.84
2013,1,7,5,1,-16,-12,1025,NW,11.63
2013,1,7,6,1,-17,-14,1025,NW,14.76
2013,1,7,7,1,-17,-12,1025,NW,16.55
2013,1,7,8,1,-16,-11,1025,NW,19.68
2013,1,7,9,1,-15,-7,1026,NW,21.47
2013,1,7,10,1,-16,-5,1026,NW,23.26
2013,1,7,11,1,-16,-5,1026,cv,0.89
2013,1,7,12,1,-15,-3,1025,NW,3.13
2013,1,7,13,1,-15,-1,1025,cv,1.79
2013,1,7,14,1,-18,1,1024,NW,1.79
2013,1,7,15,1,-19,1,1024,cv,0.89
2013,1,7,16,1,-19,0,1024,cv,1.34
2013,1,7,17,1,-16,-3,1024,cv,2.23
2013,1,7,18,1,-15,-4,1024,SE,0.89
2013,1,7,19,1,-14,-7,1025,NE,0.89
2013,1,7,20,2,-14,-7,1026,SE,1.79
2013,1,7,21,2,-14,-8,1026,SE,2.68
2013,1,7,22,2,-14,-7,1027,cv,0.45
2013,1,7,23,2,-13,-8,1027,cv,0.9
2013,1,8,0,3,-14,-10,1028,NW,1.79
2013,1,8,1,3,-14,-10,1028,NE,0.89
2013,1,8,2,3,-13,-8,1029,NE,2.68
2013,1,8,3,3,-14,-9,1029,NE,3.57
2013,1,8,4,3,-14,-10,1029,NE,4.46
2013,1,8,5,3,-15,-13,1029,NW,1.79
2013,1,8,6,2,-14,-12,1030,NW,4.92
2013,1,8,7,1,-15,-11,1030,NW,6.71
2013,1,8,8,1,-13,-10,1032,NE,1.79
2013,1,8,9,2,-11,-7,1033,cv,0.89
2013,1,8,10,1,-16,-4,1033,NW,8.05
2013,1,8,11,1,-17,-3,1033,NW,15.2
2013,1,8,12,1,-19,-2,1031,NW,23.25
2013,1,8,13,1,-19,-2,1031,NW,33.08
2013,1,8,14,1,-20,-2,1031,NW,40.23
2013,1,8,15,1,-20,-2,1031,NW,45.15
2013,1,8,16,1,-21,-2,1031,NW,52.3
2013,1,8,17,1,-22,-3,1031,NW,58.11
2013,1,8,18,1,-21,-4,1031,NW,63.03
2013,1,8,19,1,-21,-8,1032,NW,67.05
2013,1,8,20,1,-22,-10,1032,NW,71.07
2013,1,8,21,1,-21,-9,1033,NW,75.09
2013,1,8,22,1,-23,-9,1033,NW,78.22
2013,1,8,23,1,-23,-7,1034,NW,82.24
2013,1,9,0,1,-23,-10,1034,NE,1.79
2013,1,9,1,1,-23,-11,1033,NW,3.13
2013,1,9,2,1,-22,-9,1033,NW,7.15
2013,1,9,3,1,-21,-12,1033,NW,11.17
2013,1,9,4,1,-22,-12,1032,NW,14.3
2013,1,9,5,1,-21,-12,1032,NW,16.09
2013,1,9,6,1,-21,-13,1032,cv,0.89
2013,1,9,7,1,-20,-13,1032,NW,1.79
2013,1,9,8,1,-20,-15,1032,NE,1.79
2013,1,9,9,1,-18,-9,1033,cv,0.89
2013,1,9,10,1,-19,-6,1033,NW,1.79
2013,1,9,11,1,-20,-4,1032,cv,0.89
2013,1,9,12,1,-19,-3,1031,NW,1.79
2013,1,9,13,1,-19,-1,1029,cv,0.89
2013,1,9,14,1,-23,1,1028,NW,4.92
2013,1,9,15,1,-23,1,1028,NW,9.84
2013,1,9,16,1,-23,0,1028,NW,13.86
2013,1,9,17,1,-18,-1,1028,SE,4.02
2013,1,9,18,1,-18,-3,1028,SE,7.15
2013,1,9,19,1,-15,-5,1028,SE,10.28
2013,1,9,20,1,-15,-4,1029,SE,12.07
2013,1,9,21,1,-14,-7,1029,cv,0.89
2013,1,9,22,1,-15,-8,1029,SE,0.89
2013,1,9,23,2,-15,-11,1029,cv,0.89
2013,1,10,0,2,-15,-12,1029,NE,0.89
2013,1,10,1,2,-16,-12,1029,NE,1.78
2013,1,10,2,2,-17,-13,1029,NW,1.79
2013,1,10,3,2,-17,-13,1029,NW,2.68
2013,1,10,4,2,-18,-14,1028,NW,5.81
2013,1,10,5,1,-18,-14,1028,NW,8.94
2013,1,10,6,1,-17,-13,1028,NW,10.73
2013,1,10,7,1,-17,-13,1028,NW,13.86
2013,1,10,8,1,-16,-12,1029,NW,16.99
2013,1,10,9,1,-15,-9,1029,NW,18.78
2013,1,10,10,1,-15,-7,1029,cv,0.89
2013,1,10,11,1,-15,-6,1029,cv,1.78
2013,1,10,12,1,-14,-4,1028,cv,2.67
2013,1,10,13,1,-13,-3,1027,SE,1.79
2013,1,10,14,1,-11,-3,1027,SE,3.58
2013,1,10,15,2,-11,-3,1026,SE,5.37
2013,1,10,16,2,-10,-3,1026,SE,7.16
2013,1,10,17,3,-9,-5,1026,SE,8.95
2013,1,10,18,3,-10,-7,1026,SE,9.84
2013,1,10,19,3,-9,-7,1027,SE,10.73
2013,1,10,20,3,-9,-7,1027,SE,12.52
2013,1,10,21,3,-8,-7,1027,SE,15.65
2013,1,10,22,3,-7,-6,1027,cv,0.89
2013,1,10,23,3,-7,-6,1027,SE,0.89
2013,1,11,0,3,-7,-6,1026,cv,0.89
2013,1,11,1,3,-7,-5,1025,cv,1.78
2013,1,11,2,3,-7,-5,1026,cv,2.67
2013,1,11,3,3,-7,-5,1025,NW,1.79
2013,1,11,4,3,-7,-5,1024,NW,2.68
2013,1,11,5,3,-7,-5,1024,NW,4.47
2013,1,11,6,3,-7,-5,1024,NW,6.26
2013,1,11,7,3,-7,-5,1024,NW,8.05
2013,1,11,8,3,-7,-5,1025,NW,9.84
2013,1,11,9,3,-6,-5,1025,NE,0.89
2013,1,11,10,3,-7,-4,1025,NW,3.13
2013,1,11,11,3,-7,-3,1024,NW,6.26
2013,1,11,12,3,-7,-2,1023,NW,9.39
2013,1,11,13,3,-7,-1,1022,cv,0.89
2013,1,11,14,3,-7,-1,1022,cv,1.78
2013,1,11,15,3,-8,0,1022,cv,2.67
2013,1,11,16,3,-9,1,1022,cv,3.56
2013,1,11,17,1,-10,1,1023,NW,3.13
2013,1,11,18,2,-8,-2,1023,SE,3.13
2013,1,11,19,2,-9,-4,1024,SE,4.92
2013,1,11,20,3,-11,-7,1025,cv,1.79
2013,1,11,21,2,-9,-6,1025,cv,2.68
2013,1,11,22,3,-11,-9,1025,cv,3.57
2013,1,11,23,3,-8,-5,1025,SE,3.13
2013,1,12,0,3,-10,-9,1025,cv,0.89
2013,1,12,1,3,-11,-10,1025,SE,1.79
2013,1,12,2,3,-13,-12,1025,NE,1.79
2013,1,12,3,3,-12,-11,1025,SE,0.89
2013,1,12,4,3,-12,-11,1024,cv,0.89
2013,1,12,5,2,-12,-11,1024,cv,1.78
2013,1,12,6,2,-13,-10,1024,cv,2.67
2013,1,12,7,2,-14,-12,1024,cv,3.56
2013,1,12,8,2,-15,-13,1024,NW,1.79
2013,1,12,9,FALSE,-12,-10,1024,NW,3.58
2013,1,12,10,2,-10,-6,1024,NW,5.37
2013,1,12,11,3,-9,-3,1024,cv,0.89
2013,1,12,12,3,-9,-3,1022,SE,1.79
2013,1,12,13,3,-9,-2,1021,SE,3.58
2013,1,12,14,4,-7,-1,1021,SE,5.37
2013,1,12,15,5,-7,-1,1021,SE,7.16
2013,1,12,16,6,-7,-2,1021,SE,8.95
2013,1,12,17,5,-7,-4,1021,SE,9.84
2013,1,12,18,5,-8,-6,1021,SE,11.63
2013,1,12,19,5,-8,-7,1022,cv,0.89
2013,1,12,20,6,-8,-7,1023,cv,1.34
2013,1,12,21,6,-9,-8,1023,NE,0.89
2013,1,12,22,6,-10,-9,1024,cv,0.89
2013,1,12,23,5,-10,-9,1024,NW,1.79
2013,1,13,0,5,-9,-8,1024,NW,2.68
2013,1,13,1,5,-8,-7,1025,NW,4.47
2013,1,13,2,5,-6,-5,1025,SE,0.89
2013,1,13,3,5,-6,-5,1025,NW,1.79
2013,1,13,4,4,-6,-5,1025,NW,3.58
2013,1,13,5,5,-6,-5,1025,cv,0.89
2013,1,13,6,4,-6,-4,1025,NW,3.13
2013,1,13,7,3,-6,-3,1025,NW,6.26
2013,1,13,8,3,-6,-3,1026,NW,9.39
2013,1,13,9,2,-6,-2,1026,NW,11.18
2013,1,13,10,2,-6,-2,1026,NW,14.31
2013,1,13,11,2,-6,-2,1026,NW,16.1
2013,1,13,12,2,-6,-1,1025,NW,17.89
2013,1,13,13,3,-5,0,1024,cv,1.79
2013,1,13,14,FALSE,-5,0,1023,SE,1.79
2013,1,13,15,3,-6,0,1023,SE,4.92
2013,1,13,16,3,-6,0,1023,SE,6.71
2013,1,13,17,3,-5,-3,1023,SE,7.6
2013,1,13,18,3,-6,-4,1023,cv,0.89
2013,1,13,19,3,-7,-4,1024,SE,3.13
2013,1,13,20,3,-8,-5,1025,cv,0.89
2013,1,13,21,2,-7,-3,1024,SE,1.79
2013,1,13,22,2,-9,-7,1024,cv,0.45
2013,1,13,23,2,-9,-8,1025,cv,0.9
2013,1,14,0,2,-10,-8,1024,cv,1.35
2013,1,14,1,2,-10,-9,1025,cv,1.8
2013,1,14,2,3,-12,-11,1025,NW,3.13
2013,1,14,3,4,-10,-10,1025,NW,4.92
2013,1,14,4,3,-9,-8,1024,NW,9.84
2013,1,14,5,3,-11,-9,1024,NW,11.63
